지역,아파트,면적,가격,층
서울특별시 강동구 둔촌동,둔촌하이츠,59.79,60000,17
서울특별시 강동구 둔촌동,신동아파밀리에,84.93,77000,9
서울특별시 강동구 둔촌동,신동아파밀리에,59.4,64000,8
서울특별시 강동구 둔촌동,신성둔촌미소지움1,59.78,62200,9
서울특별시 강동구 둔촌동,청호 뜨레피움 퍼스트 아파트,56.65,45500,3
서울특별시 강동구 둔촌동,청호 뜨레피움 퍼스트 아파트,58.16,45500,8
서울특별시 강동구 둔촌동,프라자,83.4,70000,12
서울특별시 강동구 둔촌동,프라자,83.4,69700,5
서울특별시 강동구 둔촌동,프라자,109.07,79000,10
서울특별시 강동구 둔촌동,프라자,109.07,83000,15
서울특별시 강동구 둔촌동,프라자,83.4,69000,12
서울특별시 강동구 둔촌동,프라자,83.4,68000,5
서울특별시 강동구 둔촌동,프라자,109.07,82500,12
서울특별시 강동구 둔촌동,프라자,83.4,71500,4
서울특별시 강동구 둔촌동,프라자,83.4,71500,13
서울특별시 강동구 둔촌동,한솔솔파크,84.49,76400,14
서울특별시 강동구 둔촌동,현대1차아파트,84.36,73000,2
서울특별시 강동구 둔촌동,현대1차아파트,84.36,80000,9
서울특별시 강동구 둔촌동,현대1차아파트,84.36,80000,6
서울특별시 강동구 둔촌동,현대1차아파트,84.36,84000,12
서울특별시 강동구 둔촌동,현대1차아파트,84.36,83000,7
서울특별시 강동구 둔촌동,현대1차아파트,84.36,85000,5
서울특별시 강동구 둔촌동,현대2,79.79,80000,11
서울특별시 강동구 둔촌동,현대2,69.17,69700,9
서울특별시 강동구 명일동,고덕주공9,83.52,88000,11
서울특별시 강동구 명일동,고덕주공9,83.52,87200,2
서울특별시 강동구 명일동,고덕주공9,83.21,90000,11
서울특별시 강동구 명일동,고덕주공9,83.52,87000,1
서울특별시 강동구 명일동,고덕주공9,83.93,90000,6
서울특별시 강동구 명일동,고덕주공9,83.52,70000,10
서울특별시 강동구 명일동,고덕주공9,83.52,89300,6
서울특별시 강동구 명일동,고덕주공9,83.52,72000,1
서울특별시 강동구 명일동,명일엘지,84.96,69900,6
서울특별시 강동구 명일동,명일엘지,84.9,65000,4
서울특별시 강동구 명일동,명일엘지,84.9,67800,6
서울특별시 강동구 명일동,삼익그린2차,66.87,86100,14
서울특별시 강동구 명일동,삼익그린2차,128.16,138000,15
서울특별시 강동구 명일동,삼익그린2차,66.87,84700,10
서울특별시 강동구 명일동,삼익그린2차,54.81,72500,2
서울특별시 강동구 명일동,삼익그린2차,84.76,97000,1
서울특별시 강동구 명일동,삼익그린2차,66.87,85000,1
서울특별시 강동구 명일동,삼익그린2차,66.87,87000,8
서울특별시 강동구 명일동,삼익그린2차,54.81,75700,13
서울특별시 강동구 명일동,삼익그린2차,84.755,96000,1
서울특별시 강동구 명일동,삼익그린2차,42.93,65000,2
서울특별시 강동구 명일동,삼익그린2차,54.81,77000,4
서울특별시 강동구 명일동,신동아,112.93,123000,7
서울특별시 강동구 명일동,한양,119.37,113000,6
서울특별시 강동구 명일동,한양,106.64,122000,15
서울특별시 강동구 명일동,현대(고덕),131.83,119000,1
서울특별시 강동구 명일동,현대(고덕),84.91,92500,1
서울특별시 강동구 상일동,고덕리엔파크3단지,59.72,66500,2
서울특별시 강동구 상일동,고덕리엔파크3단지,84.98,80000,7
서울특별시 강동구 상일동,고덕리엔파크3단지,84.87,77500,8
서울특별시 강동구 상일동,고덕숲아이파크,59.87,90000,5
서울특별시 강동구 상일동,동아,59.25,40000,15
서울특별시 강동구 상일동,동아,84.94,48700,5
서울특별시 강동구 상일동,동아,59.25,40000,16
서울특별시 강동구 상일동,동아,84.78,52000,15
서울특별시 강동구 상일동,중앙하이츠,84.23,67000,8
서울특별시 강동구 상일동,중앙하이츠,84.23,65000,8
서울특별시 강동구 상일동,중앙하이츠,84.23,62500,6
서울특별시 강동구 성내동,강동다온채,84.57,56200,2
서울특별시 강동구 성내동,광남캐스빌(435-7),84.67,51000,1
서울특별시 강동구 성내동,늘조은,38.75,34250,9
서울특별시 강동구 성내동,다성이즈빌,35.11,27500,3
서울특별시 강동구 성내동,다성이즈빌,25.92,18000,6
서울특별시 강동구 성내동,다성이즈빌 아파트,34.48,34000,3
서울특별시 강동구 성내동,동아1,59.72,49000,12
서울특별시 강동구 성내동,성내1차e-편한세상,84.49,72900,11
서울특별시 강동구 성내동,성내1차e-편한세상,120.46,84500,14
서울특별시 강동구 성내동,성내2차e-편한세상,119.69,81500,10
서울특별시 강동구 성내동,성내동삼성아파트,114.93,93000,3
서울특별시 강동구 성내동,성내동삼성아파트,59.88,66800,17
서울특별시 강동구 성내동,성내동삼성아파트,59.88,57700,1
서울특별시 강동구 성내동,성내동삼성아파트,84.99,70000,15
서울특별시 강동구 성내동,성안마을청구,59.93,53700,1
서울특별시 강동구 성내동,신이모닝빌,68.26,43900,1
서울특별시 강동구 성내동,에스케이허브진,33.71,27900,7
서울특별시 강동구 성내동,올림픽파크한양수자인,59.55,85500,6
서울특별시 강동구 성내동,우림루미아트,84.77,54200,2
서울특별시 강동구 성내동,탑건위너빌,63.54,36000,4
서울특별시 강동구 성내동,파크프라자,97.53,55500,6
서울특별시 강동구 성내동,한솔브리즈,84.91,57500,4
서울특별시 강동구 성내동,한솔파로스,84.74,42220,1
서울특별시 강동구 성내동,해가든,84.81,40000,2
서울특별시 강동구 성내동,현대,84.56,68500,3
서울특별시 강동구 성내동,현대,84.56,71800,7
서울특별시 강동구 성내동,현대코럴,226.61,135000,9
서울특별시 강동구 암사동,다성이즈빌,84.91,44000,6
서울특별시 강동구 암사동,롯데캐슬퍼스트,111.22,120000,29
서울특별시 강동구 암사동,롯데캐슬퍼스트,112.11,125000,25
서울특별시 강동구 암사동,롯데캐슬퍼스트,84.98,98000,13
서울특별시 강동구 암사동,롯데캐슬퍼스트,84.98,99700,18
서울특별시 강동구 암사동,롯데캐슬퍼스트,84.98,105000,26
서울특별시 강동구 암사동,삼성광나루,59.94,65000,6
서울특별시 강동구 암사동,선사현대아파트,59.64,61000,9
서울특별시 강동구 암사동,선사현대아파트,83.67,84500,22
서울특별시 강동구 암사동,선사현대아파트,59.64,66500,19
서울특별시 강동구 암사동,암사라인,59.34,45300,2
서울특별시 강동구 암사동,정산(101동),84.59,54000,7
서울특별시 강동구 암사동,프라이어팰리스,59.983,76000,8
서울특별시 강동구 암사동,프라이어팰리스,59.983,79000,8
서울특별시 강동구 암사동,프라이어팰리스,84.949,93500,8
서울특별시 강동구 암사동,프라이어팰리스,114.272,97000,8
서울특별시 강동구 암사동,한강리치팰리스,78.19,53500,5
서울특별시 강동구 암사동,한강리치팰리스,78.19,55000,2
서울특별시 강동구 암사동,한강포스파크,80.65,66000,14
서울특별시 강동구 암사동,한강포스파크,80.65,62500,4
서울특별시 강동구 암사동,한강현대,59.94,63700,13
서울특별시 강동구 암사동,한강현대,84.93,72000,10
서울특별시 강동구 암사동,한솔솔파크,84.89,84500,9
서울특별시 강동구 암사동,한솔솔파크,84.98,83000,6
서울특별시 강동구 암사동,효정하나플러스,81.46,48000,5
서울특별시 강동구 암사동,효정하나플러스,81.46,46250,2
서울특별시 강동구 천호동,강변그대가리버뷰,84.97,89500,15
서울특별시 강동구 천호동,금호아파트,27.61,25000,10
서울특별시 강동구 천호동,대우한강베네시티,130.13,77500,15
서울특별시 강동구 천호동,동아코아아파트,78.93,49500,11
서울특별시 강동구 천호동,동아코아아파트,113.49,60000,11
서울특별시 강동구 천호동,동아하이빌아파트,59.98,46500,4
서울특별시 강동구 천호동,동아하이빌아파트,59.98,50000,14
서울특별시 강동구 천호동,동아하이빌아파트,84.97,57800,8
서울특별시 강동구 천호동,두산위브센티움,31.37,16000,3
서울특별시 강동구 천호동,래미안강동팰리스,84.97,115000,23
서울특별시 강동구 천호동,래미안강동팰리스,59.98,93000,31
서울특별시 강동구 천호동,래미안강동팰리스,84.97,114500,35
서울특별시 강동구 천호동,삼성,59.86,54000,4
서울특별시 강동구 천호동,성원아파트,83.15,51000,5
서울특별시 강동구 천호동,엘림스퀘어2,17.58,18100,5
서울특별시 강동구 천호동,우정에쉐르(101동),84.24,47700,4
서울특별시 강동구 천호동,중앙하이츠,59.85,47000,6
서울특별시 강동구 천호동,집앤사스윗사이드아파트,14.02,19100,3
서울특별시 강동구 천호동,집앤사스윗사이드아파트,14.02,18900,3
서울특별시 강동구 천호동,집앤사스윗사이드아파트,14.02,19400,4
서울특별시 강동구 천호동,집앤사스윗사이드아파트,14.02,18900,2
서울특별시 강동구 천호동,천호e-편한세상,84.69,72000,11
서울특별시 강동구 천호동,천호롯데아파트,84.99,46600,4
서울특별시 강동구 천호동,천호태영아파트,84.88,69000,5
서울특별시 강동구 천호동,천호태영아파트,114.83,76450,3
서울특별시 강동구 천호동,천호태영아파트,114.83,78000,13
서울특별시 강동구 천호동,천호태영아파트,114.83,76000,19
서울특별시 강동구 천호동,천호태영아파트,59.63,57000,4
서울특별시 강동구 천호동,천호태영아파트,59.63,55500,2
서울특별시 강동구 천호동,천호태영아파트,84.88,72000,15
서울특별시 강동구 천호동,현대프라자아파트,46.93,52000,9
서울특별시 강동구 천호동,현대프라자아파트,69.76,63000,11
서울특별시 강북구 미아동,경남아너스빌(1356-0),114.922,61000,3
서울특별시 강북구 미아동,경남아너스빌(1356-0),84.873,57000,4
서울특별시 강북구 미아동,경남아너스빌(1356-0),84.873,57200,16
서울특별시 강북구 미아동,꿈의숲롯데캐슬,84.98,71000,3
서울특별시 강북구 미아동,꿈의숲롯데캐슬,84.98,76500,10
서울특별시 강북구 미아동,꿈의숲롯데캐슬,104.53,88000,7
서울특별시 강북구 미아동,꿈의숲롯데캐슬,84.98,70500,4
서울특별시 강북구 미아동,꿈의숲롯데캐슬,59.99,62500,5
서울특별시 강북구 미아동,두산위브트레지움,59.54,54000,4
서울특별시 강북구 미아동,두산위브트레지움,59.82,56000,16
서울특별시 강북구 미아동,두산위브트레지움,59.99,55500,20
서울특별시 강북구 미아동,두산위브트레지움,84.97,61000,3
서울특별시 강북구 미아동,두예파크빌,48.88,22000,1
서울특별시 강북구 미아동,래미안트리베라1단지,114.98,77800,6
서울특별시 강북구 미아동,래미안트리베라1단지,84.97,66000,8
서울특별시 강북구 미아동,미아1차래미안,84.58,59800,5
서울특별시 강북구 미아동,미아1차래미안,114.29,67800,6
서울특별시 강북구 미아동,미아1차래미안,59.9,49000,8
서울특별시 강북구 미아동,미아동부센트레빌,84.93,74800,7
서울특별시 강북구 미아동,벽산라이브파크,114.68,50700,5
서울특별시 강북구 미아동,벽산라이브파크,60,40000,9
서울특별시 강북구 미아동,삼각산아이원,59.758,45300,17
서울특별시 강북구 미아동,삼각산아이원,114.88,58000,5
서울특별시 강북구 미아동,삼각산아이원,114.88,63000,5
서울특별시 강북구 미아동,삼각산아이원,84.705,52000,23
서울특별시 강북구 미아동,삼성래미안트리베라2단지,59.38,59700,7
서울특별시 강북구 미아동,삼성래미안트리베라2단지,59.33,57600,6
서울특별시 강북구 미아동,삼성래미안트리베라2단지,84.29,73000,15
서울특별시 강북구 미아동,삼성래미안트리베라2단지,59.38,60000,15
서울특별시 강북구 미아동,삼성래미안트리베라2단지,59.38,59000,14
서울특별시 강북구 미아동,송천센트레빌,84.965,87000,14
서울특별시 강북구 미아동,송천센트레빌,59.818,70000,4
서울특별시 강북구 미아동,송천센트레빌,59.818,69000,11
서울특별시 강북구 미아동,송천센트레빌,59.762,71500,5
서울특별시 강북구 미아동,에스케이북한산시티,59.98,41800,3
서울특별시 강북구 미아동,에스케이북한산시티,59.98,43900,6
서울특별시 강북구 미아동,에스케이북한산시티,114.85,54000,5
서울특별시 강북구 미아동,에스케이북한산시티,114.85,56900,3
서울특별시 강북구 미아동,에스케이북한산시티,59.98,45500,20
서울특별시 강북구 미아동,에스케이북한산시티,84.76,52900,23
서울특별시 강북구 미아동,에스케이북한산시티,84.76,50000,11
서울특별시 강북구 미아동,에스케이북한산시티,114.85,60000,8
서울특별시 강북구 미아동,에스케이북한산시티,59.98,42900,9
서울특별시 강북구 미아동,에스케이북한산시티,59.98,40000,4
서울특별시 강북구 미아동,에스케이북한산시티,59.98,44500,23
서울특별시 강북구 미아동,에스케이북한산시티,59.98,41700,11
서울특별시 강북구 미아동,에스케이북한산시티,114.85,59500,9
서울특별시 강북구 미아동,에스케이북한산시티,84.76,48000,1
서울특별시 강북구 미아동,에스케이북한산시티,59.98,39500,1
서울특별시 강북구 번동,번동금호어울림,59.43,28000,1
서울특별시 강북구 번동,번동솔그린,59.82,29950,17
서울특별시 강북구 번동,번동솔그린,59.82,30450,7
서울특별시 강북구 번동,수유역두산위브1,84.9909,57000,5
서울특별시 강북구 번동,수유역두산위브1,84.9986,56900,14
서울특별시 강북구 번동,신원,84.6,38900,8
서울특별시 강북구 번동,신원,84.6,40300,9
서울특별시 강북구 번동,신원,84.6,38000,3
서울특별시 강북구 번동,신원,84.6,40000,14
